Référence,Auteurs,anneecreation,titre,Date_acquisition,Entrée_base,Ecole_pays,Identifiant_Museofile,Nom_officiel_musée,genre,Sujet_représenté,Statut_juridique,Mode_acquisition_simplifié,Mode_acquisition,Ville,Région,latitude,Longitude,largeur,hauteur,techniques,support,genre_simplifie,image,image_Bool,datenaissance,anneenaissance,datemort,anneemort,nationalité,lieunaissance,lieumort,mouvement
M0332008489,WYRSCH Johann Melchior,1783,Portrait de Pierre-François Pâris,1876,2013,,M0332,musée des Beaux-Arts et d'Archéologie,portrait,"portrait (Pâris Pierre François, homme : en buste, tête, manteau , toque)",propriété de la commune,don,legs,Besançon,Bourgogne-Franche-Comté,47.242188,6.02007,,,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Fran%C3%A7ois%20P%C3%A2ris%20-%20Johann%20Melchior%20Wyrsch.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0341003639,COUTURIER Philibert Léon,1885,La revue des chevaux,1910,2010,France,M0341,musée Sarret de Grozon,Non renseigné,"scène (caserne, soldat, officier, cheval, revue)",propriété de la commune,don,don,Arbois,Bourgogne-Franche-Comté,46.908221,5.773734,146,98,peinture à l'huile,bois,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20des%20Augustins%20-%202016-12-18%20-%203440%20-%20La%20Revue%20des%20chevaux%20%28Couturier%29.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0345000152,COURBET Gustave,1859,Le chasseur allemand,1886,2011,France,M0345,musée des Beaux-Arts,Non renseigné,"scène (chasse, homme, chapeau, fusil, chien, cerf, agonie);fond de paysage (forêt, arbre, eau, rocher)",propriété de la commune,don,don,Lons-le-Saunier,Bourgogne-Franche-Comté,46.6742,5.552615,177,120,peinture à l'huile,bois,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20-%20The%20German%20Huntsman%20-%20WGA05471.jpg,True,1819-06-10,1819,1877-12-31,1877,France,Ornans,La Tour-de-Peilz,réalisme
M0347000081,ALLEGRAIN Etienne,1700,Paysage animé,1902,2005,France,M0347,musée des Beaux-Arts et d'Archéologie,paysage,"paysage (arbre, rivière, barque, montagne, falaise, village, église, maison);groupe de figures (femme, homme, enfant)",propriété de la commune,don,don,Dole,Bourgogne-Franche-Comté,47.077973,5.493722,,,peinture à l'huile,bois,Paysage,,False,1644-01-01,1644,1736-04-02,1736,France,Paris,Paris,Non renseigné
M0347001443,LAURENT Jean Antoine,1822,Galilée dans sa prison,1928,2007,France,M0347,musée des Beaux-Arts et d'Archéologie,Non renseigné,"scène (Galilée, en pied, prison)",propriété de la commune,don,don,Dole,Bourgogne-Franche-Comté,47.077973,5.493722,97,130,peinture à l'huile,bois,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20Galileo%20in%20prigione.jpg,True,1763-10-31,1763,1832-02-11,1832,France,Baccarat,Épinal,Non renseigné
M0347001812,VOUET Simon,1642,La mort de Didon,1828,2005,France,M0347,musée des Beaux-Arts et d'Archéologie,peinture mythologique,"scène mythologique (Didon, reine, Carthage, suicide, agonie, Iris myth, cheveux, Anne soeur de Didon, Barcé, nourrice, intérieur, palais, colonne);fond de paysage (mer, bateau)",propriété de la commune,don,don,Dole,Bourgogne-Franche-Comté,47.077973,5.493722,175,215,peinture à l'huile,bois,Peinture mythologique,http://commons.wikimedia.org/wiki/Special:FilePath/Dydona%20vouet.jpg,True,1590-01-09,1590,1649-06-30,1649,France,Paris,Paris,Baroque
M0352003047,CARRIER-BELLEUSE Pierre Gérard,1913,Non renseigné,,2011,France,M0353,musée de la Grande Saline,portrait,"portrait (Poincaré Raymond, en buste, de trois-quarts, écharpe, président de la République)",propriété de la commune,mode d'acquisition inconnu,mode d'acquisition inconnu,Salins-les-Bains,Bourgogne-Franche-Comté,46.937414,5.877698,39,48,peinture à l'huile,bois,Portrait,,False,1851-01-29,1851,1932-01-29,1932,France,Paris,Paris,art académique
M0352003164,GIRODET DE ROUCY-TRIOSON Anne Louis,,Guerrier grec blessé,,2011,France,M0353,musée de la Grande Saline,Non renseigné,"scène (guerrier, homme, à mi-corps, de face, Grec, blessé, nu)",propriété de la commune,don,don,Salins-les-Bains,Bourgogne-Franche-Comté,46.937414,5.877698,98,135,peinture à l'huile,bois,Non renseigné,,False,1767-01-29,1767,1824-12-08,1824,France,Montargis,Paris,néo-classicisme
M0435000775,DUPRE Jules,1875,Autoportrait de l'artiste à son chevalet,,2007,France,M0435,musée d'Art et d'Histoire Louis Senlecq,autoportrait,"autoportrait (Dupré Jules, chapeau, assis, peintre, chevalet, art de la peinture, extérieur);fond de paysage (forêt)",propriété de la commune,don,don,L'Isle-Adam,Ile-de-France,49.109777,2.228339,38,45,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/JulesDupr%C3%A9%2C1870.jpg,True,1811-04-05,1811,1889-10-06,1889,France,Nantes,L'Isle-Adam,École de Barbizon
M0491000188,DUPARC Françoise,1750,Tête de jeune fille,1841,2015,,M0491,musée Hyacinthe Rigaud,Non renseigné,"portrait (jeune fille, en buste, bonnet)",propriété de la commune,achat,achat,Perpignan,Occitanie,42.702998,2.902863,47,35,peinture à l'huile,bois,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Rigaud28%2CJeune%20fille%20Duparc.jpg,True,1726-10-15,1726,1778-10-02,1778,France,Murcie,Marseille,baroque
M0491000357,LOIR Nicolas Pierre,1666,Minerve et les Arts,,2015,,M0491,musée Hyacinthe Rigaud,Non renseigné,"scène mythologique (Minerve : allégorie, les arts, Louis XIV, nuée)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Perpignan,Occitanie,42.702998,2.902863,36,52,peinture à l'huile,bois,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Rigaud25%2CMinerve%20et%20les%20Arts%20Loir.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0491000363,Anonyme,1489,Retable de la Trinité,,2012,,M0491,musée Hyacinthe Rigaud,art sacré,"scène biblique (mandorle, Trinité, Dieu le Père, Flagellation du Christ, Christ, Saint-Esprit, Apôtre, Tétramorphe : ange, aigle, lion, taureau);paysage (Perpignan, mer)",propriété privée,mode d'acquisition inconnu,mode d'acquisition inconnu,Perpignan,Occitanie,42.702998,2.902863,219,369,tempera,bois,Art sacré,http://commons.wikimedia.org/wiki/Special:FilePath/Retaule%20de%20la%20Trinitat%201489.%20Museu%20Rigau%20Perpiny%C3%A0%202.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0491000426,MAES Nicolaes,1670,Portrait d'une dame,,2015,,M0491,musée Hyacinthe Rigaud,portrait,"portrait d'inconnu (femme, en buste, bijou, robe, draperie)",propriété de l'État,mode d'acquisition inconnu,mode d'acquisition inconnu,Perpignan,Occitanie,42.702998,2.902863,41,34,peinture à l'huile,Non renseigné,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Rigaud22%2CFemme%20Maes.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0491000451,MONFREID Georges Daniel de,1925,Hommage à Gauguin,1959,2015,,M0491,musée Hyacinthe Rigaud,portrait,"scène;autoportrait (Monfreid Georges Daniel de, peintre, homme, à mi-corps, Monfreid Mme de, famille, intérieur : salon, tableau : Gauguin Paul)",propriété de la commune,don,don,Perpignan,Occitanie,42.702998,2.902863,0,1,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Monfreid%20Hommage%20%C3%A0%20Gauguin.jpg,True,1856-03-14,1856,1929-11-26,1929,France,New York,Corneilla-de-Conflent,Non renseigné
M0491000521,RIGAUD Hyacinthe,1707,"Portrait d'Emmanuel Théodose de la Tour d'Auvergne, cardinal de Bouillon",1820,2010,France,M0491,musée Hyacinthe Rigaud,portrait,"portrait (La Tour d'Auvergne Emmanuel Théodose de, Bouillon cardinal de, homme, assis, manteau, décoration, draperie, marteau, trône, croix, génie, enfant, nudité, coffre, monnaie, intérieur)",propriété de la commune,achat,achat,Perpignan,Occitanie,42.702998,2.902863,217,247,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Cardinal%20de%20Bouillon.jpg,True,1659-07-18,1659,1743-12-29,1743,France,Perpignan,Paris,Baroque
M0491000591,TERRUS Etienne,1910,Paysage avec pin parasol,1924,2015,,M0491,musée Hyacinthe Rigaud,paysage,"paysage (Pyrénées-Orientales d, champ, pin)",propriété de la commune,don,don,Perpignan,Occitanie,42.702998,2.902863,15,24,peinture à l'huile,bois,Paysage,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89tienne%20Terrus%2C%20Paysage%20avec%20pin%20parasol.jpg,True,1857-09-21,1857,1922-06-22,1922,France,Elne,Elne,Non renseigné
M0491000592,TERRUS Etienne,1900,Cimetière d'Elne,1960,2015,,M0491,musée Hyacinthe Rigaud,paysage,"paysage (Pyrénées-Orientales d, Elne, cimetière, ruisseau, cyprès)",propriété de la commune,don,don,Perpignan,Occitanie,42.702998,2.902863,28,35,peinture à l'huile,bois,Paysage,,False,1857-09-21,1857,1922-06-22,1922,France,Elne,Elne,Non renseigné
M0491000593,TERRUS Etienne,1900,Le Racou,1923,2015,,M0491,musée Hyacinthe Rigaud,paysage,"paysage (Pyrénées-Orientales d, Argelès-sur-Mer, plage ; mer)",propriété de la commune,don,don,Perpignan,Occitanie,42.702998,2.902863,27,35,peinture à l'huile,toile contreplaqué,Paysage,,False,1857-09-21,1857,1922-06-22,1922,France,Elne,Elne,Non renseigné
M0491000594,TERRUS Etienne,1900,"Plage d'Argelès, le Racou",1924,2015,,M0491,musée Hyacinthe Rigaud,paysage,"paysage (Pyrénées-Orientales d, Argelès-sur-Mer, falaise, mer, rocher)",propriété de la commune,don,don,Perpignan,Occitanie,42.702998,2.902863,22,34,peinture à l'huile,carton toile,Paysage,,False,1857-09-21,1857,1922-06-22,1922,France,Elne,Elne,Non renseigné
M0491000595,TERRUS Etienne,1900,Saint-Martin de Prades,1921,2015,,M0491,musée Hyacinthe Rigaud,paysage,"paysage (Pyrénées-Orientales d, Prades, église, chemin, champ, montagne)",propriété de la commune,achat,achat,Perpignan,Occitanie,42.702998,2.902863,60,73,peinture à l'huile,bois,Paysage,,False,1857-09-21,1857,1922-06-22,1922,France,Elne,Elne,Non renseigné
M0491000596,TERRUS Etienne,1900,La Plage d'Argelès,1959,2015,,M0491,musée Hyacinthe Rigaud,paysage,"paysage (Pyrénées-Orientales d, Argelès-sur-Mer, plage, mer, montagne)",propriété de la commune,don,don,Perpignan,Occitanie,42.702998,2.902863,30,40,peinture à l'huile,bois,Paysage,,False,1857-09-21,1857,1922-06-22,1922,France,Elne,Elne,Non renseigné
M0491000673,DAURA Pierre,,Autoportrait à la chemise bleue,1995,2011,France,M0491,musée Hyacinthe Rigaud,autoportrait,"portrait (Daura Pierre, artiste, peintre, en buste)",propriété de la commune,don,don,Perpignan,Occitanie,42.702998,2.902863,20,26,peinture à l'huile,bois,Portrait,,False,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0491001867,TERRUS Etienne,1900,Environs de Collioure,1947,2015,,M0491,musée Hyacinthe Rigaud,paysage,"paysage ( arbre, colline)",propriété de la commune,achat,achat,Perpignan,Occitanie,42.702998,2.902863,24,34,peinture à l'huile,carton toile,Paysage,,False,1857-09-21,1857,1922-06-22,1922,France,Elne,Elne,Non renseigné
M0491010134,DENIS Maurice,1913,L'Enfance du Christ,,2015,,M0491,musée Hyacinthe Rigaud,Non renseigné,"scène biblique (Sainte Famille, saint Joseph, Vierge, Enfant Jésus)",propriété privée,mode d'acquisition inconnu,mode d'acquisition inconnu,Perpignan,Occitanie,42.702998,2.902863,250,100,peinture à la colle,papier carton,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20Denis%20-%20L%27Enfance%20du%20Christ.jpg,True,1870-11-25,1870,1943-11-13,1943,France,Granville,hôpital Cochin,symbolisme
M0567000035,SCHEFFER Ary,1843,Pauline de Rémusat,1966,2003,,M0567,musée du Vieux-Toulouse,portrait,"portrait (Lasteyrie du Saillant Pauline de, en buste, de trois-quarts, accoudé)",propriété privée,don,don,Toulouse,Occitanie,43.604268,1.441019,45,56,peinture à l'huile,Non renseigné,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20Vieux%20Toulouse%20-%20Madame%20Charles%20de%20R%C3%A9musat%20-%20Ary%20Scheffer%20Inv.%2066.2.1.jpg,True,1795-02-10,1795,1858-06-15,1858,"France, Pays-Bas",Dordrecht,Argenteuil,romantisme
M0567000041,ARNOUX Claire,1845,"La basilique Saint-Sernin, vue du chevet",1985,2003,,M0567,musée du Vieux-Toulouse,vue d'architecture,"Toulouse;vue d'architecture (ville, place, basilique, maison);fond de paysage (maison, clocher, église)",propriété privée,achat,achat,Toulouse,Occitanie,43.604268,1.441019,46,55,peinture à l'huile,Non renseigné,Vue d'architecture,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20Vieux%20Toulouse%20-%20La%20basilique%20Saint-Sernin%20-%20Claire%20Arnoux%20-%201840%20Inv.85.14.1.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0567000057,Anonyme,1850,Le Pont de Tounis,,2003,France,M0567,musée du Vieux-Toulouse,Non renseigné,"paysage (Toulouse, cours d'eau, pont, maison, arbre, groupe de figures, femme, lessive, entretien du linge, moulin à eau)",propriété privée,mode d'acquisition inconnu,mode d'acquisition inconnu,Toulouse,Occitanie,43.604268,1.441019,,,peinture à l'huile,bois,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20Vieux%20Toulouse%20-%20Le%20pont%20de%20Tounis%20et%20les%20lavandi%C3%A8res%20-%20XIXe%20-%20Inv36%2016%201.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0567000064,ROQUES Joseph,1789,"Marie Thérèse Eléonore Guignon dite ""Mademoiselle Lescot"" épouse de Louis Cécile Marie de Campistron de Maniban",1964,2003,France,M0567,musée du Vieux-Toulouse,portrait,"portrait (femme, Guignon Marie-Thérèse-Eléonore (Lescot Mlle, Maniban marquise de);de trois-quarts;assis;robe;coiffe;ceinture (rayure);partition;chanteur)",propriété privée,don,don,Toulouse,Occitanie,43.604268,1.441019,96,120,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20Vieux%20Toulouse%20-%20Marie%20Guignon%20dite%20Mademoiselle%20Lescot%20-%20Joseph%20Roques%20Inv.%2064%202%202.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0567000260,DESTREM Casimir,1879,L'Arrestation de Calas,1992,2003,France,M0567,musée du Vieux-Toulouse,peinture d'histoire,"scène historique (Calas Jean, Calas Marc Antoine, Baudrigues David de, accusation, arrestation, mort, cadavre, échoppe : intérieur, draperie, buffet, corde, manteau, gilet, culotte, chapeau, perruque, tricorne, moine, garçon, groupe de figures)",propriété privée,achat,achat,Toulouse,Occitanie,43.604268,1.441019,80,65,peinture à l'huile,bois,Peinture d'histoire,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20Vieux%20Toulouse%20-%20L%27arrestation%20de%20Calas%20-%20Casimir%20Destrem%201879%20Inv.92%2012%201.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0567000305,CASTEX Georges,1894,La rue des cloches,,2003,France,M0567,musée du Vieux-Toulouse,paysage,"paysage (ville, Toulouse, rue, cathédrale, gargouille, maison, éclairage, affiche, groupe de figures)",propriété privée,mode d'acquisition inconnu,mode d'acquisition inconnu,Toulouse,Occitanie,43.604268,1.441019,50,61,peinture à l'huile,bois,Paysage,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20Vieux%20Toulouse%20-%20La%20rue%20des%20cloches%20-%20Georges%20Castex%201894%20Inv.%20003.071.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0567000313,CAZENEUVE Marius,1850,Marius Cazeneuve,1904,2003,France,M0567,musée du Vieux-Toulouse,autoportrait,"autoportrait (homme, Cazeneuve Marius, debout, de face, uniforme, soldat, botte, veste, col, casquette, décoration (médaille militaire);sabre);fond de paysage",propriété privée,don,don,Toulouse,Occitanie,43.604268,1.441019,23,33,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20Vieux%20Toulouse%20-%20Marius%20Cazeneuve%20Autoportrait%20en%20militaire%20-%20Inv.003.0.89.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0567000330,BENEZET Bernard,1895,Jeune fille à la cruche,,2003,France,M0567,musée du Vieux-Toulouse,portrait,"figure (jeune fille,  de trois-quarts, assis, accoudé : cruche, céramique, costume traditionnel, châle, robe, chaussure, mélancolie)",propriété privée,achat,achat,Toulouse,Occitanie,43.604268,1.441019,49,65,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20du%20Vieux%20Toulouse%20-%20Jeune%20fille%20%C3%A0%20la%20cruche%20Bernard%20Benezet%201895%20-%20Inv%2041.4.1.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0794015842,JUSTIN Marie Jules,1888,Symphonie des fromages en brie majeur,1888,2007,France,M0794,musée municipal,nature morte,"nature morte (fromage, pomme, oignon, bocal : cornichon, panier, pichet, lanterne, bougie)",propriété de la commune,don,don,Soissons,Hauts-de-France,49.38088,3.322158,92,66,peinture à l'huile,bois,Nature morte,http://commons.wikimedia.org/wiki/Special:FilePath/Symphonie%20des%20fromages%20en%20brie%20majeur.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0796000064,PICHAT Olivier,1883,Portrait du Général Dumas,1911,2008,France,M0796,musée Alexandre Dumas,portrait,"portrait (Davy de la Pailleterie Thomas Alexandre, Dumas général, général, en pied, uniforme, équestre cabré, cheval)",propriété de la commune,don,don,Villers-Cotterêts,Hauts-de-France,49.25085,3.088614,212,217,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%20Dumas%20%281762-1806%29.JPG,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0796000222,NICOLAS Marie,1871,Autoportrait,1905,2008,France,M0796,musée Alexandre Dumas,autoportrait,"autoportrait (Nicolas Marie, femme, peintre, en buste, tête : de face, robe, dentelle, noeud, camée)",propriété de la commune,don,don,Villers-Cotterêts,Hauts-de-France,49.25085,3.088614,,,peinture à l'huile,Non renseigné,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Nicolas%20-%20Self-portrait.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0811000056,UMILLEU A T,1798,Portrait de madame Tallien,1868,2011,France,M0811,musée Boucher de Perthes,portrait,"portrait (Tallien Mme, Caraman-Chimay princesse de, Cabarrus Thérésa, femme, en buste, livre)",propriété de la commune,don,don,Abbeville,Hauts-de-France,50.105799,1.828902,65,53,peinture à l'huile,bois,Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/AR-Tallien-Dumilieu.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
M0811000068,BRAQUAVAL Louis,1900,Coucher de soleil en baie de Somme,1946,2016,France,M0811,musée Boucher de Perthes,Non renseigné,"paysage (ciel, nuée, soleil, baie)",propriété de la commune,don,don,Abbeville,Hauts-de-France,50.105799,1.828902,,,peinture à l'huile,bois,Non renseigné,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Braquaval%20Coucher%20de%20soleil.jpg,True,,,,,Non renseigné,Non renseigné,Non renseigné,Non renseigné
